langtidseffektene,langtidseffektane,1.0
tredjeparter,tredjepartar,1.0
banknæringen,banknæringa,0.8888888888888888
kyllingfileter,kyllingfiletar,0.8888888888888888
partilederens,partileiaren,0.7777777777777778
sparepenger,sparepengar,0.7391304347826086
r-tall,r-tal,0.8367346938775511
fjær,fjør,0.7222222222222222
hemmelighetskremmeri,fram,0.7857142857142857
salgstid,salstid,1.0
teleskoper,teleskop,1.0
inngjerdet,inngjerda,0.8
storstue,storstove,0.5625
helmatch,heilmatch,0.9375
sesongsvingninger,sesongsvingingar,1.0
lagspiller,lagspelar,1.0
korsang,korsong,1.0
trusselbildet,trusselbiletet,0.7377049180327869
tidligere,tidlegare,0.9780657466621788
flertallsregjeringen,fleirtalsregjeringa,0.9230769230769231
omstruktureringen,omstruktureringa,1.0
omstruktureringer,omstruktureringar,0.8333333333333334
hørselen,høyrselen,0.5714285714285714
marie-anne,zachrisson,1.0
glassmaneter,glasmaneter,1.0
tilstander,tilstandar,0.9646017699115044
rifleskytterne,rifleskyttarane,1.0
reiseopplevelse,reiseoppleving,1.0
hjemturen,heimturen,1.0
forsvarsministrene,forsvarsministrane,1.0
sammensatte,samansette,0.9523809523809523
privatpersoner,privatpersonar,0.9774774774774775
menneskenes,menneska,1.0
ol-medaljer,ol-medaljar,0.9655172413793104
sensommeren,seinsommaren,0.9827586206896551
bistår,hjelper,0.9411764705882353
landeveissykling,landevegssykling,1.0
barnetrygden,barnetrygda,0.9568965517241379
xbox,playstation,1.0
gassrørledning,gassrøyrleidning,0.9090909090909091
b-skoler,b-skular,0.7142857142857143
selvpålagt,sjølvpålagt,0.8
nedstengningene,nedstengingane,0.96
tønsberg-ordfører,tønsberg-ordførar,1.0
betror,fortel,0.8
skoleelevene,skuleelevane,0.9629629629629629
utvalg,utval,0.8820754716981132
vasser,vassar,1.0
justiskomiteens,justiskomiteen,0.625
heiser,heisar,0.7142857142857143
omvendte,omvende,0.6923076923076923
dialekter,dialektar,0.9285714285714286
kjøttprodusenter,kjøttprodusentar,0.6
fogh,rasmussen,1.0
massedrapene,massedrapa,0.9545454545454546
avtalevilkårene,avtalevilkåra,1.0
bileier,bileigar,0.8333333333333334
turretur,tur-retur,1.0
beredskapssituasjoner,beredskapssituasjonar,0.8333333333333334
ignoreres,ignorerast,0.6
vaksinetallene,vaksinetala,1.0
sannsynligheten,sannsynet,0.7906976744186046
snaut,snautt,0.9134396355353075
spesialdesignet,spesialdesigna,1.0
relasjonene,relasjonane,0.9714285714285714
ba,bad,0.9096683133380381
bn,bank,1.0
bo,bu,0.9212007504690432
brukervennlige,brukarvennlege,0.8333333333333334
emmeluth,signe,1.0
fotballmesterskap,fotballmeisterskap,0.8333333333333334
f-,f,0.6541353383458647
leeds-spiller,leeds-spelar,1.0
fora,forum,0.7368421052631579
ed,eid,0.7653631284916201
egenproduksjon,eigenproduksjon,1.0
opprørsleder,opprørsleiar,1.0
toppstillinger,toppstillingar,1.0
ankelbruddet,ankelbrotet,1.0
ga,gav,0.9740398293029872
oversettere,omsetjarar,0.9090909090909091
gj,assisterande,0.8888888888888888
høyrepolitikk,høgrepolitikk,1.0
fors,personar,0.8
forebygging,førebygging,0.9581589958158996
dø,døy,0.9090909090909091
inndelt,delt,0.8125
lakseanemi,infeksiøs,1.0
europamesterskapet,europameisterskapet,0.6363636363636364
våpendeler,våpendelar,1.0
mn,varige,0.8666666666666667
resultatene,resultata,0.9892952720785013
leipzig-trener,leipzig-trenar,1.0
lå,låg,0.9795918367346939
atferd,åtferd,0.8582089552238806
selvmordsbomberen,sjølvmordsbombaren,1.0
nå,no,0.9459826858410245
se,sjå,0.9730388836201057
si,seie,0.9164319248826291
tg,sky,1.0
forsvarseiendommer,forsvarseigedommar,1.0
børsmeldingen,børsmeldinga,0.9428571428571428
uløselig,uløyseleg,0.8
omkostningene,kostnadene,0.6363636363636364
personellkjøretøy,personellkøyretøy,1.0
ledebilkjøring,jølster,1.0
hovedkontor,hovudkontor,0.8657718120805369
mahinda,mahindra,1.0
strømavtalene,straumavtalane,1.0
installasjonene,installasjonane,1.0
nedrustningsavtale,nedrustingsavtale,0.6
eieren,eigaren,0.9830508474576272
xl,keystone,1.0
vaksinemotstander,vaksinemotstandar,1.0
klimaeksperter,klimaekspertar,1.0
fraranet,frårana,0.875
oppsigelse,oppseiing,0.8266666666666667
ebolautbruddet,ebolautbrotet,1.0
ntb-afp-reuters,npk-ntb-afp-reuters,0.7777777777777778
tilbakeføres,tilbake,0.6470588235294118
særaldersgrensen,særaldersgrensa,1.0
eierne,eigarane,0.9831081081081081
ungdomspartier,ungdomsparti,0.9375
bebyggelse,busetnad,0.9230769230769231
omsorgstjenesten,omsorgstenesta,0.9746835443037974
treningene,treningane,1.0
selvmordsbomberne,sjølvmordsbombarane,0.9333333333333333
omsorgstjenester,omsorgstenester,0.953125
traktoropptog,mellom,1.0
c-plattformen,c-plattforma,1.0
kyllinger,kyllingar,0.9459459459459459
flomkatastrofen,flaumkatastrofen,0.8888888888888888
mellomoppgjør,mellomoppgjer,0.9452054794520548
europeer,europear,0.8571428571428571
likelydende,likelydande,0.9310344827586207
vasskraftkommuner,landssamanslutninga,1.0
jagerfly,jagarfly,0.9803921568627451
bowlinghaller,bowlinghallar,0.7142857142857143
kampanjene,kampanjane,1.0
personvernnemda,personvernnemnda,1.0
sundhedsstyrelsens,søren,0.8
stillingene,stillingane,0.9692307692307692
virusmutasjoner,virusmutasjonar,1.0
gjenoppbygd,etter,0.8
oppkjøringskampen,oppkøyringskampen,1.0
oppkjøringskamper,oppkøyringskampar,0.6666666666666666
hjemmepublikum,heimepublikum,1.0
terroraksjonene,terroraksjonane,1.0
omikron-smitte,omikronsmitte,0.5384615384615384
oscar-vinneren,oscar-vinnaren,1.0
krenkelsen,krenkinga,1.0
krenkelser,krenkingar,0.95
straffrihet,straffritak,0.625
toneangivende,tonegivande,0.728448275862069
høyrisikopasienter,høgrisikopasientar,1.0
legemidler,legemiddel,0.9643564356435643
millionbonuser,millionbonusar,1.0
fløt,flaut,0.6666666666666666
fløy,flaug,0.8553054662379421
bibler,biblar,1.0
overvunnet,overvunne,0.6428571428571429
oversiktsbilde,oversiktsbilete,0.6428571428571429
valgkampsjef,valkampsjef,1.0
blodpropptilfellene,blodpropptilfella,1.0
leieinntekter,leigeinntekter,1.0
forhandleren,forhandlaren,1.0
råder,rår,0.8888888888888888
vider,vidar,0.6
krfu-leder,krfu-leiar,0.9666666666666667
kommentatorene,kommentatorane,1.0
livredder,livreddar,0.8333333333333334
behagelige,behagelege,1.0
hovedkomiteen,hovudkomiteen,1.0
fridthjof,bernt,1.0
reflekser,refleksar,1.0
medieloven,medielova,0.875
forhandlerne,forhandlarane,0.9795918367346939
kamper,kampar,0.9479768786127167
tikkende,tikkande,1.0
overlastet,overlasta,1.0
mållinjen,mållinja,1.0
utleieren,utleigaren,1.0
korsbåndskade,korsbandskade,1.0
seashore,bremnes,1.0
skolebussen,skulebussen,1.0
drivstoffavgiften,drivstoffavgifta,1.0
halsbåndene,halsbanda,1.0
drømmene,draumane,1.0
dagenes,dagane,1.0
landbruksbranner,landbruksbrannar,1.0
dropper,droppar,0.9800884955752213
droppes,droppa,0.625
droppet,droppa,0.9593908629441624
ressursutnyttelse,ressursutnytting,0.9285714285714286
verdensstjernen,verdsstjerna,0.9230769230769231
verdensstjerner,verdsstjerner,0.875
utleierne,utleigarane,1.0
vektlegge,vektleggje,0.5172413793103449
kirkebenker,kyrkjebenker,0.6666666666666666
fremprovosere,fram,0.8888888888888888
nedskalere,ned,0.6428571428571429
hetteglass,hetteglas,0.95
stafettene,stafettane,1.0
langtidsvirkninger,langtidsverknader,1.0
koronavaksiner,koronavaksinar,0.9574468085106383
sykdomsbyrde,sjukdomsbyrde,0.96875
overgrepsbilder,overgrepsbilete,0.8095238095238095
forskergruppe,forskargruppe,0.9130434782608695
frem,fram,0.9746192893401016
elsparkesyklene,elsparkesyklane,0.98
forskergruppa,forskargruppa,1.0
menneskerettsaktivister,menneskerettsaktivistar,1.0
rebellion,extinction,1.0
ecolan,yara,1.0
e-poster,e-postar,1.0
ubestemt,tid,0.9772727272727273
kortlisten,kortlista,1.0
kortlistet,kortlista,1.0
alexandras,ingrid,1.0
jernbanestrekningene,jernbanestrekningane,1.0
trill,rundt,1.0
spieth,jordan,1.0
beskyttelsesdrakter,vernedrakter,1.0
planeter,planetar,1.0
leiligheten,leilegheita,0.9765625
flaggbærer,flaggberar,0.9090909090909091
leiligheter,leilegheiter,0.989247311827957
barnesykdom,barnesjukdom,1.0
grunnløs,grunnlaus,1.0
skinnene,skjenene,0.7857142857142857
gassflasken,gassflaska,1.0
klimaregnskapet,klimarekneskapen,1.0
forhåndsstemt,førehandsstemt,0.9222222222222223
skulderen,skuldra,0.9746835443037974
overvåkingsorganet,overvakingsorganet,0.8518518518518519
lungesykdommen,lungesjukdommen,1.0
lungesykdommer,lungesjukdommar,0.9230769230769231
supportere,supporterar,0.7852760736196319
lokaliteter,lokalitetar,0.9333333333333333
frth,greuther,1.0
blodverdier,blodverdiar,1.0
brekninger,brekkingar,0.8
utbedringen,utbetringa,0.8571428571428571
utbedringer,utbetringar,0.9565217391304348
komitbehandlingen,komitbehandlinga,1.0
somaliere,somaliarar,0.9615384615384616
valgomaten,valomaten,0.8125
førstegangstjeneste,førstegongsteneste,0.9444444444444444
valgomater,valomatar,0.8571428571428571
rettskrivning,rettskriving,1.0
rødgrønne,raudgrøne,0.9355638166047088
svindleren,svindlaren,1.0
korsets,seier,1.0
eksportmarkedet,eksportmarknaden,1.0
tirsdagen,tysdagen,0.8823529411764706
omskoleringsleirer,kina,1.0
sykkelskader,sykkelskadar,0.8571428571428571
tiltrådte,tiltredde,0.7631578947368421
ansvarliggjort,ansvarleggjort,1.0
påskestemningen,påskestemninga,1.0
femteklassinger,femteklassingar,1.0
kraftmagasinene,kraftmagasina,1.0
beskyldningene,skuldingane,0.9565217391304348
ikke-vestlige,ikkje-vestlege,1.0
tunnelene,tunnelane,1.0
laksenæringen,laksenæringa,1.0
medieselskaper,medieselskap,1.0
minstelønnen,minstelønna,0.92
grunnskoleopplæring,grunnskuleopplæring,1.0
februarmålingene,februarmålingane,1.0
matgaver,matgåver,1.0
skoleledere,skuleleiarar,0.875
oversende,sende,0.8333333333333334
soneadgang,sonetilgang,0.8
verdensmesterskapene,verdsmeisterskapane,0.6666666666666666
snublet,snubla,1.0
fengselsmyndighetene,fengselsstyresmaktene,1.0
endagsritt,eindagsritt,1.0
oppnås,oppnådd,0.5333333333333333
-sirkuset,formel,1.0
kompetansetjeneste,nasjonal,0.96
pensjonene,pensjonane,0.9777777777777777
innendørs,innandørs,0.9709677419354839
fastsettelse,fastsetjing,0.6363636363636364
høstværet,haustvêret,1.0
lærerlønn,lærarlønn,1.0
bunnotering,botnnotering,1.0
nydelig,nydeleg,0.9622641509433962
meininger,gisle,1.0
smittebegrensende,smitteavgrensande,0.7142857142857143
brukerdoser,brukardosar,0.96
sommerleirer,sommarleirar,1.0
sommerleiren,sommarleiren,0.8888888888888888
kretser,krinsar,0.6666666666666666
kretsen,krinsen,0.55
avdempet,avdempa,0.5714285714285714
seksdagerskrigen,israel,0.9
seiling,segling,0.9795918367346939
interessekonflikter,interessekonfliktar,0.875
kompensasjoner,kompensasjonar,1.0
understrekte,understreka,0.8709677419354839
ulovligheter,lovbrot,0.7692307692307693
open-kvalifiseringen,open-kvalifiseringa,1.0
mistenker,mistenkjer,0.7275862068965517
mistenkes,mistenkt,0.6457142857142857
skolepenger,skulepengar,0.9
coronavirus,koronavirus,0.6111111111111112
nylige,nylege,0.92
lillesøster,veslesøster,0.5263157894736842
skatteoppgjøret,skatteoppgjeret,0.9701492537313433
blomstrer,blomstrar,1.0
blomstret,blomstra,0.9375
vieja,cumbre,1.0
sporingen,sporinga,0.7777777777777778
tilspisset,tilspissa,0.7435897435897436
vaksineforsyningen,vaksineforsyninga,1.0
ulvesaken,ulvesaka,1.0
tirsdager,tysdagar,1.0
oppsto,oppstod,0.951171875
vaksineforsyninger,vaksineforsyningar,0.6666666666666666
jobbmarkedet,jobbmarknaden,1.0
sprinkleranlegg,sprinklaranlegg,1.0
forløpt,gått,0.6
utslippsjuks,utsleppsjuks,0.7777777777777778
massedemonstrasjoner,massedemonstrasjonar,1.0
heimli,roger,1.0
parer,parar,0.8333333333333334
institusjonsplasser,institusjonsplassar,1.0
arbeidshverdag,arbeidskvardag,0.8333333333333334
kvalitetssikrer,kvalitetssikrar,0.8333333333333334
kvalitetssikres,kvalitetssikrast,0.9090909090909091
kvalitetssikret,kvalitetssikra,0.9736842105263158
beklagelige,beklagelege,1.0
svindlerne,svindlarane,0.9811320754716981
havnesjef,hamnesjef,1.0
arrestasjonene,arrestasjonane,1.0
mxima,dronning,1.0
håndterbart,seier,0.7
politimyndighet,politimakt,0.5714285714285714
bostedsadresse,bustadadresse,0.8518518518518519
dugnadstimer,dugnadstimar,0.9
regionkontorene,regionkontora,1.0
paust,anne,1.0
troen,trua,0.9823788546255506
strømmetjenesten,strøymetenesta,0.9473684210526315
strømmetjenester,strøymetenester,0.9298245614035088
koronasykdom,koronasjukdom,0.953757225433526
tørrere,tørrare,1.0
standpunktene,standpunkta,1.0
satellittbilder,satellittbilete,0.5510204081632653
pågripe,arrestere,0.8701298701298701
tørrest,tørrast,0.875
husløse,huslause,1.0
bilimportørene,bilimportørane,0.8333333333333334
håndballmesterskap,handballmeisterskap,0.8571428571428571
sesonginnledningen,sesonginnleiinga,0.9545454545454546
tros-,trus-,0.9672131147540983
varsomhet,varsemd,0.9393939393939394
tross,trass,0.811981234211476
vannføringsøkning,vil,0.6
utligningsmålet,utlikningsmålet,1.0
turistnæringen,turistnæringa,1.0
språkbarrierer,språkbarrierar,1.0
billigst,billigast,0.6415094339622641
oppladning,opplading,0.9615384615384616
uteserveringene,uteserveringane,1.0
slektninger,slektningar,0.8761061946902655
regelbrudd,regelbrot,0.990909090909091
drivkraften,drivkrafta,1.0
orkansenter,nasjonale,1.0
lakseselskapene,lakseselskapa,1.0
børsene,børsane,0.9979296066252588
virker,verkar,0.9357218124341412
virket,verka,0.8553191489361702
karantenereglene,karantenereglane,0.9774436090225563
bidragsytere,bidragsytarar,0.896551724137931
blender,blendar,1.0
værvarslingen,vêrvarslinga,0.875
betingelsene,vilkåra,0.9230769230769231
funksjonshemmet,barn,0.7142857142857143
flygelederforening,norsk,1.0
oppmerksomhet,merksemd,0.9276018099547512
høyspentledning,høgspentleidning,1.0
verdensorganisasjonen,verdsorganisasjonen,0.8333333333333334
fupz,aakeson,1.0
beskyttende,vernande,0.6190476190476191
suluhu,samia,1.0
trodd,trudd,0.968503937007874
vannforsyningen,vassforsyninga,0.875
stikker,stikk,0.935064935064935
vannforsyninger,vassforsyningar,1.0
selvmordsbomber,sjølvmordsbombar,0.851063829787234
menneskelige,menneskelege,0.9333333333333333
datasystemene,datasystema,1.0
velsignet,velsigna,0.95
ekvipasjer,ekvipasjar,1.0
flyruten,flyruta,0.8333333333333334
forgjengerne,forgjengarane,0.9473684210526315
golfspiller,golfspelar,0.9047619047619048
flengende,kritikk,1.0
understreker,understrekar,0.902555910543131
understrekes,understreka,0.8068181818181818
understreket,understreka,0.920863309352518
offentliggjort,offentleggjort,0.6415094339622641
tålt,tolt,0.8
tåle,tole,0.861764705882353
kameraovervåking,kameraovervaking,0.9666666666666667
strafferettslig,strafferettsleg,0.9692307692307692
lisa-marie,utland,1.0
gjerdum,gjerdrum,1.0
nho-undersøkelse,nho-undersøking,1.0
pensjonsutvalget,pensjonsutvalet,1.0
klinkende,klinkande,0.9375
kompetansekravene,kompetansekrava,1.0
forbrukertilsynets,forbrukartilsynets,0.7692307692307693
regnværet,regnvêret,0.9857142857142858
helseeksperter,helseekspertar,1.0
hovedområder,hovudområde,1.0
værvarsel,vêrvarsel,0.8571428571428571
utvisningsvedtak,utvisingsvedtak,0.8333333333333334
fremskrittsparti,framstegsparti,0.6666666666666666
skoleåpningen,skuleopninga,1.0
lovløshet,lovløyse,1.0
privilegier,privilegium,0.5714285714285714
forseres,forserast,0.5714285714285714
rederiets,reiarlaget,0.7368421052631579
jubler,jublar,0.9666666666666667
jublet,jubla,1.0
drukningstall,drukningstal,0.7142857142857143
begynner,byrjar,0.7734187349879904
glimrer,glimrar,0.8571428571428571
grensesetting,grensesetjing,0.5454545454545454
gjerder,gjerde,0.96875
bachelorstudenter,bachelorstudentar,0.8571428571428571
opposisjonspartier,opposisjonsparti,0.9069767441860465
patau,avdekkje,1.0
flom-,flaum-,0.9838709677419355
lekebutikk,leikebutikk,1.0
forskningsfond,forskingsfond,1.0
smittetiltakene,smittetiltaka,1.0
vålerenga-spilleren,vålerenga-spelaren,0.8
værforhold,vêrforhold,0.9285714285714286
rederiene,reiarlaga,0.9482758620689655
trafikklovbrudd,trafikklovbrot,0.875
-kommuner,ring,1.0
varetektsinnsatte,varetektsinnsette,1.0
gullvinnere,gullvinnarar,0.8
publikasjonene,publikasjonane,1.0
ordførervalget,ordførarvalet,1.0
svinenæringen,svinenæringa,1.0
sentralbanker,sentralbankar,1.0
næringslivsledere,næringslivsleiarar,1.0
austrian,airlines,1.0
anmeldelsene,meldingane,0.8085106382978723
konkurransefordeler,konkurransefordelar,0.8
søkerlista,søkjarlista,0.625
tilbøyelige,tilbøyelege,0.7333333333333333
fremheve,framheve,0.9523809523809523
tidlig,tidleg,0.9813284358738904
frøs,fraus,0.8421052631578947
busselskapene,busselskapa,0.75
storebæltsbroen,storebæltsbrua,0.9285714285714286
miljøvernere,miljøvernarar,1.0
håndbagasjen,handbagasjen,0.8888888888888888
tvangsreturer,tvangsreturar,0.9767441860465116
literne,literane,1.0
ustraffet,ustraffa,1.0
dumper,dumpar,1.0
dumpes,dumpa,0.5384615384615384
dumpet,dumpa,0.975609756097561
nødkommunikasjon,direktoratet,0.7391304347826086
seilbåt,seglbåt,0.9130434782608695
ungdomstiden,ungdomstida,0.8
varemerker,varemerke,0.8571428571428571
selvangivelsen,sjølvmeldinga,0.9230769230769231
selvangivelser,sjølvmeldingar,0.7647058823529411
skredene,skreda,1.0
boligprisveksten,bustadprisveksten,0.9473684210526315
veilederne,rettleiarane,0.8235294117647058
overlappende,overlappande,0.7272727272727273
beskyldte,skulda,0.9811320754716981
mobilene,mobilane,0.8888888888888888
østerrikerne,austerrikarane,0.9583333333333334
tydelige,tydelege,0.9743589743589743
veilederen,rettleiaren,0.8305084745762712
regjeringsstyrkene,regjeringsstyrkane,1.0
angivelige,påståtte,0.8375
nærværende,nærverande,0.8333333333333334
amk-sentraler,amk-sentralane,0.6
screeningen,screeninga,1.0
foreldrepenger,foreldrepengar,0.9852941176470589
lensmannskontorene,lensmannskontora,1.0
spansktalende,spansktalande,1.0
peterskirken,peterskyrkja,0.6
forsvarsledelsen,forsvarsleiinga,1.0
bryllupsfesten,bryllaupsfesten,1.0
utilsiktede,utilsikta,1.0
befolkningsframskrivninger,ifølgje,0.8571428571428571
verdensmesterskap,verdsmeisterskap,0.6666666666666666
folkehelseundersøkelsen,folkehelseundersøkinga,1.0
symptomer,symptom,0.9862869198312236
østerrikeren,austerrikaren,0.987012987012987
kjempemulighet,kjempemoglegheit,1.0
partnerdrapskommisjon,partnardrapskommisjon,1.0
smitteutbruddet,smitteutbrotet,0.9815668202764977
varslingssaken,varslingssaka,0.8571428571428571
aksjeanalytiker,aksjeanalytikar,1.0
følgeskader,følgjeskadar,0.8333333333333334
radiolyttingen,radiolyttinga,1.0
trygdeordninger,trygdeordningar,0.9523809523809523
seilene,segla,0.9696969696969697
semifinaler,semifinalar,0.9038461538461539
krisetiltakene,krisetiltaka,1.0
koselig,koseleg,0.9512195121951219
sultne,svoltne,0.9636363636363636
pelsdyrnæringens,pelsdyrnæringa,1.0
høyrisiko,høgrisiko,1.0
testresultatene,testresultata,1.0
beslutter,vedtek,0.75
tilbakebetalingene,tilbakebetalingane,1.0
pendlerleiligheten,pendlarleilegheita,1.0
ladehybrider,ladehybridar,1.0
solsteiken,solsteika,0.6666666666666666
minsket,minska,0.875
minsker,minskar,0.9629629629629629
styringspartiene,styringspartia,1.0
omvisning,omvising,0.9629629629629629
uunngåelige,uunngåelege,1.0
nettleverandørene,nettleverandørane,1.0
skiløperne,skiløparane,0.9615384615384616
fotballkamper,fotballkampar,0.9855072463768116
beskylder,skuldar,0.9701492537313433
beskyldes,skulda,0.9411764705882353
linjespiller,linjespelar,1.0
antallsbegrensninger,avgrensingar,0.6111111111111112
snegleart,snigleart,1.0
regjeringsutvidelsen,regjeringsutvidinga,1.0
julemarked,julemarknad,0.8947368421052632
ubotelig,skade,1.0
norgesrekord,noregsrekord,1.0
vedlikeholdsetterslep,vedlikehaldsetterslep,1.0
skiløperen,skiløparen,1.0
trivselsundersøkelse,helse-,1.0
hverdags,kvardags,0.875
fn-topper,fn-toppar,1.0
angrepsspilleren,angrepsspelaren,0.9333333333333333
sommerpatruljen,sommarpatruljen,1.0
nederste,nedste,1.0
vertskommuner,vertskommunar,0.8
virustester,virustestar,1.0
selgere,seljarar,0.9487179487179487
gjenopptatt,opp,0.7814569536423841
planleggingen,planlegginga,1.0
jordbruksarealer,jordbruksareal,1.0
høyre-topp,høgre-topp,1.0
enkeltspillere,enkeltspelarar,0.9473684210526315
matprodusenter,matprodusentar,0.8888888888888888
sulten,svolten,1.0
sulter,svelt,1.0
sultet,hel,0.75
møysommelige,mødesame,0.5714285714285714
hovedbudskapet,hovudbodskapen,0.9285714285714286
trump-tilhengere,trump-tilhengjarar,0.8928571428571429
stordalen-eide,stordalen-eigde,0.8333333333333334
motsetningene,motsetningane,1.0
voldtektsanmeldelser,valdtektsmeldingar,0.7142857142857143
befalets,fellesorganisasjon,1.0
premissene,premissane,1.0
forskriver,ut,1.0
utbrytergruppen,utbrytargruppa,1.0
tilsynsmyndighetene,tilsynsstyresmaktene,0.875
gladeste,gladaste,0.8333333333333334
foruroligende,urovekkjande,0.5555555555555556
organisasjonene,organisasjonane,0.9824120603015075
organisasjonens,organisasjonen,0.7874015748031497
universiteter,universitet,0.9518599562363238
bompengeordningen,bompengeordninga,0.8571428571428571
heidis,bar,1.0
svenneprøve,fag-,1.0
utnevner,utnemner,1.0
fiskebåtrederne,fiskebåtreiarane,1.0
lovutvalget,lovutvalet,0.8
hjelpeorganisasjonene,hjelpeorganisasjonane,0.9523809523809523
respektløs,respektlaus,0.875
liverpool-legenden,liverpool-legenda,0.8333333333333334
fergetakster,ferjetakstar,0.9090909090909091
organisasjoners,frivillige,0.8333333333333334
særlige,særlege,0.9090909090909091
inacio,silva,1.0
innenlandsreise,innanlandsreise,1.0
kapasitetsøkning,kapasitetsauke,0.9
shepard,new,1.0
bygården,bygarden,1.0
bygårder,bygardar,1.0
vannressurser,vassressursar,1.0
strømkutt,straumkutt,1.0
dissidenter,dissidentar,1.0
tannleger,tannlegar,0.9672131147540983
klimaforskerne,klimaforskarane,0.875
topplederne,toppleiarane,0.9565217391304348
oversette,omsetje,0.7619047619047619
norskstøttede,norskstøtta,1.0
voldsdom,valdsdom,0.7142857142857143
pådrar,pådreg,0.6428571428571429
journalister,journalistar,0.9799465240641712
dronningens,dronninga,0.6190476190476191
reverseres,reverserast,0.5666666666666667
langskudd,langskot,1.0
vitenskapsmannen,vitskapsmannen,1.0
slagpasienter,slagpasientar,1.0
uforstyrret,uforstyrra,1.0
lykkelige,lykkelege,0.9166666666666666
prosentandelen,prosentdelen,0.9
søkelyset,søkjelyset,0.7674418604651163
barnehageansatte,barnehagetilsette,0.9852941176470589
mobiloperatørene,mobiloperatørane,1.0
rollemodeller,rollemodellar,1.0
innvandrerbefolkningen,innvandrarbefolkninga,0.9090909090909091
trasvalg,trasval,0.75
statsvitere,statsvitarar,1.0
jobbmulighetene,jobbmoglegheitene,1.0
utskrevet,utskriven,0.6052631578947368
parameterne,parametrane,1.0
forholdene,forholda,0.9297423887587822
oppkjøpsfondene,oppkjøpsfonda,1.0
forproduksjon,frproduksjon,0.6
ettersom,sidan,0.7542242703533026
oppdrettsselskaper,oppdrettsselskap,0.9285714285714286
implementeringen,implementeringa,1.0
forandrer,forandrar,0.8363636363636363
forandret,forandra,0.859504132231405
konferansehoteller,konferansehotell,1.0
selvkritikk,sjølvkritikk,0.9238095238095239
østlandskommuner,austlandskommunar,1.0
rekruttene,rekruttane,1.0
farligst,farlegast,1.0
